wavelength_nm,R,T,A
6.400000000000000000e+02,5.220865961272416200e-01,9.438102346462066972e-02,3.835323804081376964e-01
6.409999999999998863e+02,5.187557519939391959e-01,9.432689970822698278e-02,3.869173482978338074e-01
6.420000000000000000e+02,5.154990965344150577e-01,9.426684342245815473e-02,3.902340600431267736e-01
6.429999999999998863e+02,5.123281447160692448e-01,9.419890007323324099e-02,3.934729552106975281e-01
6.439999999999998863e+02,5.092544540617732762e-01,9.412115386619943069e-02,3.966243920720272653e-01
6.450000000000000000e+02,5.062895671788417706e-01,9.403173564971083198e-02,3.996786971714473835e-01
6.459999999999998863e+02,5.033899451962539073e-01,9.392430246962286955e-02,4.026857523341232370e-01
6.469999999999998863e+02,5.006226442202704741e-01,9.379900739702839996e-02,4.055783483827011260e-01
6.480000000000000000e+02,4.979980512424605488e-01,9.365703231887446967e-02,4.083449164386649954e-01
6.490000000000000000e+02,4.955273200690989421e-01,9.349673486038534431e-02,4.109759450705157136e-01
6.499999999999998863e+02,4.932212574587353515e-01,9.331656452559353165e-02,4.134621780156710891e-01
6.510000000000000000e+02,4.911444574268156171e-01,9.311842472574108354e-02,4.157371178474433826e-01
6.520000000000000000e+02,4.892515476451599343e-01,9.289753683090382075e-02,4.178509155239361617e-01
6.529999999999998863e+02,4.875470191198111869e-01,9.264945180438724504e-02,4.198035290758015403e-01
6.540000000000000000e+02,4.860377405761442393e-01,9.237071315538145089e-02,4.215915462684742820e-01
6.549999999999998863e+02,4.847402723841346406e-01,9.206556058318700331e-02,4.231941670326783700e-01
6.560000000000000000e+02,4.836616481312076554e-01,9.173320766207529453e-02,4.246051442067170223e-01
6.570000000000000000e+02,4.828080743271969677e-01,9.137301239143003073e-02,4.258189132813730016e-01
