wavelength_nm,R,T,A
4.779999999999998863e+02,2.681311479814392218e-01,4.235099730652583383e-02,6.895178547120349721e-01
4.790000000000000000e+02,2.536139690010259518e-01,4.359335909240882878e-02,7.027926719065652472e-01
4.799999999999999432e+02,2.381192119339893276e-01,4.497510616656968940e-02,7.169056818994410385e-01
4.809999999999999432e+02,2.223706624493176354e-01,4.743918277671477918e-02,7.301901547739676479e-01
4.820000000000000000e+02,2.061933720454267593e-01,5.178783540619487369e-02,7.420187925483783253e-01
4.829999999999999432e+02,1.894518219033574369e-01,5.657639797947381505e-02,7.539717801171688105e-01
4.839999999999999432e+02,1.729361504469820177e-01,6.168221755513415838e-02,7.653816319978838933e-01
4.850000000000000000e+02,1.586077402931455049e-01,6.540590127278807231e-02,7.759863584340663811e-01
4.860000000000000000e+02,1.473780961708554826e-01,6.803345009351914607e-02,7.845884537356253574e-01
4.869999999999999432e+02,1.397128779889425243e-01,6.992567326934495675e-02,7.903614487417125467e-01
4.880000000000000568e+02,1.361098774013052848e-01,7.092161730012391807e-02,7.929685052985707694e-01
4.890000000000000000e+02,1.368489118952254668e-01,7.040745645339956116e-02,7.927436316513750691e-01
4.899999999999999432e+02,1.410744271968861485e-01,6.898870379987319390e-02,7.899368690032406715e-01
4.909999999999999432e+02,1.479193897880482222e-01,6.689828499166895759e-02,7.851823252202828618e-01
4.920000000000000000e+02,1.564122777703484957e-01,6.435052640949573410e-02,7.792371958201558257e-01
4.930000000000000000e+02,1.654905793278632631e-01,6.206176461128919131e-02,7.724476560608475317e-01
4.939999999999999432e+02,1.747769892390311774e-01,5.966139176681667378e-02,7.655616189941520933e-01
4.949999999999999432e+02,1.838042952338242997e-01,5.732178092379784651e-02,7.588739238423778399e-01
4.960000000000000000e+02,1.922511988216080159e-01,5.511599383386073248e-02,7.526328073445311961e-01
4.969999999999999432e+02,1.993105152067930486e-01,5.271983994227499859e-02,7.479696448509318696e-01
4.979999999999999432e+02,2.056824891493960750e-01,5.072219343899657396e-02,7.435953174116074482e-01
4.990000000000000000e+02,2.113352688866399209e-01,4.911247768486544374e-02,7.395522534284946214e-01
5.005000000000000000e+02,2.185317871270830437e-01,4.776767601141661962e-02,7.337005368615002743e-01
5.009999999999999432e+02,2.212386719245014455e-01,4.773915873389674575e-02,7.310221693416018018e-01
5.020000000000000000e+02,2.262292699342061120e-01,4.792970440279478717e-02,7.258410256629991286e-01
5.030000000000000000e+02,2.304923688117666569e-01,4.845645717843186789e-02,7.210511740098015654e-01
5.039999999999999432e+02,2.339062538679107239e-01,4.934682428728588005e-02,7.167469218448033752e-01
5.049999999999999432e+02,2.333582890399192311e-01,4.923290195840145100e-02,7.174088090016792485e-01
5.060000000000000000e+02,2.317426680900731284e-01,4.947303620876034036e-02,7.187842957011665312e-01
5.070000000000000000e+02,2.290210839303774559e-01,5.003463835237633578e-02,7.209442777172462291e-01
5.079999999999999432e+02,2.251659189389219329e-01,5.088764985551077341e-02,7.239464312055673423e-01
5.089999999999998863e+02,2.236708949611965203e-01,5.398896077652703268e-02,7.223401442622764401e-01
5.100000000000000000e+02,2.212828195606631743e-01,5.788918171532966839e-02,7.208279987240071573e-01
5.109999999999999432e+02,2.174714492715331127e-01,6.247542333696155803e-02,7.200531273915053987e-01
5.119999999999999432e+02,2.121033002296657810e-01,6.785540213719082336e-02,7.200412976331433956e-01
5.130000000000000000e+02,2.036435828920410696e-01,7.241391489441711959e-02,7.239425022135417276e-01
5.140000000000000000e+02,1.933300299342757544e-01,7.670069075469958253e-02,7.299692793110247324e-01
5.149999999999998863e+02,1.820665208246523281e-01,8.133501944941622097e-02,7.365984597259314093e-01
5.160000000000000000e+02,1.701766156302380317e-01,8.625028923273495018e-02,7.435730951370270736e-01
5.170000000000000000e+02,1.580754364292773217e-01,9.178467628172366777e-02,7.501398872889989411e-01
5.180000000000000000e+02,1.460242868498041191e-01,9.819854834701099988e-02,7.557771648031849088e-01
5.189999999999998863e+02,1.345497888072149928e-01,1.047041472400931927e-01,7.607460639526917312e-01
5.200000000000000000e+02,1.244430136724316849e-01,1.110322532017332525e-01,7.645247331258350210e-01
5.210000000000000000e+02,1.166613097809723054e-01,1.167826979891155026e-01,7.665559922299121087e-01
5.219999999999998863e+02,1.124375855920795586e-01,1.210808488496332852e-01,7.664815655582870590e-01
5.229999999999998863e+02,1.122533544121281923e-01,1.240840532069596158e-01,7.636625923809121641e-01
5.240000000000000000e+02,1.166255047942166556e-01,1.255293430137835453e-01,7.578451521919997713e-01
5.250000000000000000e+02,1.256696893142570104e-01,1.252946427642470661e-01,7.490356679214958957e-01
5.259999999999998863e+02,1.382594579075526742e-01,1.254687474528621283e-01,7.362717946395851421e-01
5.270000000000000000e+02,1.544598313070645879e-01,1.253682584748340156e-01,7.201719102181013410e-01
5.280000000000000000e+02,1.741533305594822334e-01,1.237334483204472618e-01,7.021132211200704631e-01
5.289999999999998863e+02,1.963534579273734648e-01,1.208116327632412917e-01,6.828349093093852851e-01
5.300000000000000000e+02,2.199170847596405021e-01,1.164692232959610302e-01,6.636136919443984539e-01
5.310000000000000000e+02,2.425054857633591188e-01,1.079985271381841555e-01,6.494959870984567951e-01
